Sample_Name,Meat_Type,Campaign,Sampling_time,Lactate_Dose,Packaging,Ph,Sample_CFU_aerobic,Sample_CFU_lactic,Spoilage_level,Etheral,Fermented,Prickly,Rancid,Sulfurous,Run,Amplicon,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Collection_date,DATASTORE_filetype,Experiment,geo_loc_name,Library_Name
C06T2B2,Poultry,n°6,T2,Half_dose,70%O2_30%CO2,5.0,9.0,9.0,,,,,,,SRR8590077,gyrB,246,32779578,SAMN10965030,Metagenome or environmental,16190508,10/12/2017,"fastq,run.zq,sra",SRX5390606,France: Sable-sur-Sarthe,C06T2B2
C06T2B3,Poultry,n°6,T2,Half_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8594411,16S,424,44421842,SAMN10970294,Metagenome or environmental,23443769,10/12/2017,"fastq,run.zq,sra",SRX5394669,France: Sable-sur-Sarthe,C06T2B3_16S
C06T2B3,Poultry,n°6,T2,Half_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8590378,gyrB,245,41537598,SAMN10965031,Metagenome or environmental,17637396,10/12/2017,"fastq,run.zq,sra",SRX5390881,France: Sable-sur-Sarthe,C06T2B3
C06T2C1,Poultry,n°6,T2,Zero_dose,Air,5.0,9.0,9.0,5.2667,1.6583,1.9833,1.8833,1.6833,0.975,SRR8594414,16S,425,50537194,SAMN10970295,Metagenome or environmental,27161151,10/12/2017,"fastq,run.zq,sra",SRX5394666,France: Sable-sur-Sarthe,C06T2C1_16S
C06T2C1,Poultry,n°6,T2,Zero_dose,Air,5.0,9.0,9.0,5.2667,1.6583,1.9833,1.8833,1.6833,0.975,SRR8590374,gyrB,247,33642180,SAMN10965032,Metagenome or environmental,16661195,10/12/2017,"fastq,run.zq,sra",SRX5390885,France: Sable-sur-Sarthe,C06T2C1
C06T2C2,Poultry,n°6,T2,Zero_dose,70%O2_30%CO2,5.0,9.0,9.0,5.1,2.625,1.7333,1.875,2.0333,0.3083,SRR8594413,16S,424,47730207,SAMN10970296,Metagenome or environmental,25548263,10/12/2017,"fastq,run.zq,sra",SRX5394667,France: Sable-sur-Sarthe,C06T2C2_16S
C06T2C2,Poultry,n°6,T2,Zero_dose,70%O2_30%CO2,5.0,9.0,9.0,5.1,2.625,1.7333,1.875,2.0333,0.3083,SRR8590474,gyrB,246,28910892,SAMN10965033,Metagenome or environmental,14084855,10/12/2017,"fastq,run.zq,sra",SRX5390785,France: Sable-sur-Sarthe,C06T2C2
C06T2C3,Poultry,n°6,T2,Zero_dose,50%N2_50%CO2,5.0,9.0,9.0,5.3167,1.7667,2.525,1.9417,2.8917,1.1333,SRR8594416,16S,424,59845780,SAMN10970297,Metagenome or environmental,31568692,10/12/2017,"fastq,run.zq,sra",SRX5394664,France: Sable-sur-Sarthe,C06T2C3_16S
C06T2C3,Poultry,n°6,T2,Zero_dose,50%N2_50%CO2,5.0,9.0,9.0,5.3167,1.7667,2.525,1.9417,2.8917,1.1333,SRR8590475,gyrB,246,35160992,SAMN10965034,Metagenome or environmental,17169439,10/12/2017,"fastq,run.zq,sra",SRX5390784,France: Sable-sur-Sarthe,C06T2C3
C06T3A1,Poultry,n°6,T3,Normal_dose,Air,6.0,9.0,9.0,,,,,,,SRR8594415,16S,424,28664970,SAMN10970298,Metagenome or environmental,14601087,10/19/2017,"fastq,run.zq,sra",SRX5394665,France: Sable-sur-Sarthe,C06T3A1_16S
C06T3A1,Poultry,n°6,T3,Normal_dose,Air,6.0,9.0,9.0,,,,,,,SRR8590472,gyrB,246,23561190,SAMN10965035,Metagenome or environmental,12159099,10/19/2017,"fastq,run.zq,sra",SRX5390787,France: Sable-sur-Sarthe,C06T3A1
C06T3A2,Poultry,n°6,T3,Normal_dose,70%O2_30%CO2,6.0,10.0,9.0,,,,,,,SRR8594408,16S,424,47226672,SAMN10970299,Metagenome or environmental,24175707,10/19/2017,"fastq,run.zq,sra",SRX5394672,France: Sable-sur-Sarthe,C06T3A2_16S
C06T3A2,Poultry,n°6,T3,Normal_dose,70%O2_30%CO2,6.0,10.0,9.0,,,,,,,SRR8590473,gyrB,245,55561347,SAMN10965036,Metagenome or environmental,22844432,10/19/2017,"fastq,run.zq,sra",SRX5390786,France: Sable-sur-Sarthe,C06T3A2
C06T3A3,Poultry,n°6,T3,Normal_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8594407,16S,424,41488174,SAMN10970300,Metagenome or environmental,22045088,10/19/2017,"fastq,run.zq,sra",SRX5394673,France: Sable-sur-Sarthe,C06T3A3_16S
C06T3A3,Poultry,n°6,T3,Normal_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8590478,gyrB,245,35808562,SAMN10965037,Metagenome or environmental,17114973,10/19/2017,"fastq,run.zq,sra",SRX5390781,France: Sable-sur-Sarthe,C06T3A3
C06T3B1,Poultry,n°6,T3,Half_dose,Air,6.0,9.0,9.0,,,,,,,SRR8594722,16S,424,34350261,SAMN10970301,Metagenome or environmental,17648252,10/19/2017,"fastq,run.zq,sra",SRX5394794,France: Sable-sur-Sarthe,C06T3B1_16S
C06T3B1,Poultry,n°6,T3,Half_dose,Air,6.0,9.0,9.0,,,,,,,SRR8590479,gyrB,246,21624192,SAMN10965038,Metagenome or environmental,11135190,10/19/2017,"fastq,run.zq,sra",SRX5390780,France: Sable-sur-Sarthe,C06T3B1
C06T3B2,Poultry,n°6,T3,Half_dose,70%O2_30%CO2,6.0,10.0,10.0,,,,,,,SRR8594723,16S,424,16024468,SAMN10970302,Metagenome or environmental,7547309,10/19/2017,"fastq,run.zq,sra",SRX5394793,France: Sable-sur-Sarthe,C06T3B2_16S
C06T3B2,Poultry,n°6,T3,Half_dose,70%O2_30%CO2,6.0,10.0,10.0,,,,,,,SRR8590476,gyrB,245,24997103,SAMN10965039,Metagenome or environmental,12534508,10/19/2017,"fastq,run.zq,sra",SRX5390783,France: Sable-sur-Sarthe,C06T3B2
C06T3B3,Poultry,n°6,T3,Half_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8594720,16S,424,30313844,SAMN10970303,Metagenome or environmental,15245360,10/19/2017,"fastq,run.zq,sra",SRX5394796,France: Sable-sur-Sarthe,C06T3B3_16S
C06T3B3,Poultry,n°6,T3,Half_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8590477,gyrB,245,26398725,SAMN10965040,Metagenome or environmental,12418711,10/19/2017,"fastq,run.zq,sra",SRX5390782,France: Sable-sur-Sarthe,C06T3B3
C06T3C1,Poultry,n°6,T3,Zero_dose,Air,6.0,9.0,9.0,,,,,,,SRR8594721,16S,424,30519154,SAMN10970304,Metagenome or environmental,15515102,10/19/2017,"fastq,run.zq,sra",SRX5394795,France: Sable-sur-Sarthe,C06T3C1_16S
C06T3C1,Poultry,n°6,T3,Zero_dose,Air,6.0,9.0,9.0,,,,,,,SRR8590482,gyrB,246,3308233,SAMN10965041,Metagenome or environmental,1648102,10/19/2017,"fastq,run.zq,sra",SRX5390777,France: Sable-sur-Sarthe,C06T3C1
C06T3C2,Poultry,n°6,T3,Zero_dose,70%O2_30%CO2,6.0,9.0,9.0,,,,,,,SRR8594726,16S,424,90862023,SAMN10970305,Metagenome or environmental,48175796,10/19/2017,"fastq,run.zq,sra",SRX5394790,France: Sable-sur-Sarthe,C06T3C2_16S
C06T3C2,Poultry,n°6,T3,Zero_dose,70%O2_30%CO2,6.0,9.0,9.0,,,,,,,SRR8590483,gyrB,245,27016736,SAMN10965042,Metagenome or environmental,13707208,10/19/2017,"fastq,run.zq,sra",SRX5390776,France: Sable-sur-Sarthe,C06T3C2
C06T3C3,Poultry,n°6,T3,Zero_dose,50%N2_50%CO2,5.0,10.0,10.0,,,,,,,SRR8590140,gyrB,245,26900443,SAMN10965043,Metagenome or environmental,12957725,10/19/2017,"fastq,run.zq,sra",SRX5390543,France: Sable-sur-Sarthe,C06T3C3
C06TB,Poultry,n°6,Gut,None,None,0.0,6.0,,,,,,,,,,,,,,,,,,,
C06TD,Poultry,n°6,Primal_cut,None,None,0.0,7.0,4.0,,,,,,,SRR8590217,gyrB,249,91422639,SAMN10965012,Metagenome or environmental,38658326,9/29/2017,"fastq,run.zq,sra",SRX5390466,France: Sable-sur-Sarthe,C06TD
C06TE,Poultry,n°6,Spices,None,None,0.0,0.0,,,,,,,,,,,,,,,,,,,
C06TG,Poultry,n°6,Fat,None,None,0.0,7.0,3.0,,,,,,,SRR8590173,gyrB,249,28455262,SAMN10965013,Metagenome or environmental,13849408,9/29/2017,"fastq,run.zq,sra",SRX5390510,France: Sable-sur-Sarthe,C06TG
C07T0A,Poultry,n°7,T0,Normal_dose,None,6.0,5.0,3.0,,,,,,,SRR8594727,16S,424,14411865,SAMN10970306,Metagenome or environmental,7432992,10/26/2017,"fastq,run.zq,sra",SRX5394789,France: Sable-sur-Sarthe,C07T0A_16S
C07T0A,Poultry,n°7,T0,Normal_dose,None,6.0,5.0,3.0,,,,,,,SRR8590137,gyrB,249,76579780,SAMN10965046,Metagenome or environmental,33170724,10/26/2017,"fastq,run.zq,sra",SRX5390546,France: Sable-sur-Sarthe,C07T0A
C07T0B,Poultry,n°7,T0,Half_dose,None,6.0,6.0,3.0,,,,,,,SRR8594724,16S,423,18203353,SAMN10970307,Metagenome or environmental,9135140,10/26/2017,"fastq,run.zq,sra",SRX5394792,France: Sable-sur-Sarthe,C07T0B_16S
C07T0B,Poultry,n°7,T0,Half_dose,None,6.0,6.0,3.0,,,,,,,SRR8590144,gyrB,249,27740263,SAMN10965047,Metagenome or environmental,11872788,10/26/2017,"fastq,run.zq,sra",SRX5390539,France: Sable-sur-Sarthe,C07T0B
C07T0C,Poultry,n°7,T0,Zero_dose,None,6.0,6.0,3.0,,,,,,,SRR8594725,16S,422,38215795,SAMN10970308,Metagenome or environmental,21023477,10/26/2017,"fastq,run.zq,sra",SRX5394791,France: Sable-sur-Sarthe,C07T0C_16S
C07T0C,Poultry,n°7,T0,Zero_dose,None,6.0,6.0,3.0,,,,,,,SRR8590143,gyrB,249,33157822,SAMN10965048,Metagenome or environmental,17196319,10/26/2017,"fastq,run.zq,sra",SRX5390540,France: Sable-sur-Sarthe,C07T0C
C07T1A1,Poultry,n°7,T1,Normal_dose,Air,6.0,9.0,7.0,,,,,,,SRR8594717,16S,424,37785744,SAMN10970309,Metagenome or environmental,15924959,11/1/2017,"fastq,run.zq,sra",SRX5394799,France: Sable-sur-Sarthe,C07T1A1_16S
C07T1A1,Poultry,n°7,T1,Normal_dose,Air,6.0,9.0,7.0,,,,,,,SRR8590142,gyrB,248,25610558,SAMN10965049,Metagenome or environmental,13184290,11/1/2017,"fastq,run.zq,sra",SRX5390541,France: Sable-sur-Sarthe,C07T1A1
C07T1A2,Poultry,n°7,T1,Normal_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594718,16S,424,60965363,SAMN10970310,Metagenome or environmental,31407288,11/1/2017,"fastq,run.zq,sra",SRX5394798,France: Sable-sur-Sarthe,C07T1A2_16S
C07T1A2,Poultry,n°7,T1,Normal_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590141,gyrB,245,30053644,SAMN10965050,Metagenome or environmental,14340611,11/1/2017,"fastq,run.zq,sra",SRX5390542,France: Sable-sur-Sarthe,C07T1A2
C07T1A3,Poultry,n°7,T1,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8594636,16S,424,45635977,SAMN10970311,Metagenome or environmental,24966193,11/1/2017,"fastq,run.zq,sra",SRX5394444,France: Sable-sur-Sarthe,C07T1A3_16S
C07T1A3,Poultry,n°7,T1,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590136,gyrB,246,36029728,SAMN10965051,Metagenome or environmental,18012148,11/1/2017,"fastq,run.zq,sra",SRX5390547,France: Sable-sur-Sarthe,C07T1A3
C07T1B1,Poultry,n°7,T1,Half_dose,Air,6.0,9.0,7.0,,,,,,,SRR8594635,16S,425,53090339,SAMN10970312,Metagenome or environmental,23141070,11/1/2017,"fastq,run.zq,sra",SRX5394445,France: Sable-sur-Sarthe,C07T1B1_16S
C07T1B1,Poultry,n°7,T1,Half_dose,Air,6.0,9.0,7.0,,,,,,,SRR8590135,gyrB,248,29622762,SAMN10965052,Metagenome or environmental,15303610,11/1/2017,"fastq,run.zq,sra",SRX5390548,France: Sable-sur-Sarthe,C07T1B1
C07T1B2,Poultry,n°7,T1,Half_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594634,16S,424,47501717,SAMN10970313,Metagenome or environmental,23858744,11/1/2017,"fastq,run.zq,sra",SRX5394446,France: Sable-sur-Sarthe,C07T1B2_16S
C07T1B2,Poultry,n°7,T1,Half_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590546,gyrB,246,31681280,SAMN10965053,Metagenome or environmental,15272198,11/1/2017,"fastq,run.zq,sra",SRX5390713,France: Sable-sur-Sarthe,C07T1B2
C07T1B3,Poultry,n°7,T1,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8594633,16S,424,44146532,SAMN10970314,Metagenome or environmental,23981950,11/1/2017,"fastq,run.zq,sra",SRX5394447,France: Sable-sur-Sarthe,C07T1B3_16S
C07T1B3,Poultry,n°7,T1,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590547,gyrB,247,22791015,SAMN10965054,Metagenome or environmental,11852485,11/1/2017,"fastq,run.zq,sra",SRX5390712,France: Sable-sur-Sarthe,C07T1B3
C07T1C1,Poultry,n°7,T1,Zero_dose,Air,6.0,9.0,7.0,,,,,,,SRR8594640,16S,425,41325526,SAMN10970315,Metagenome or environmental,18221356,11/1/2017,"fastq,run.zq,sra",SRX5394440,France: Sable-sur-Sarthe,C07T1C1_16S
C07T1C1,Poultry,n°7,T1,Zero_dose,Air,6.0,9.0,7.0,,,,,,,SRR8590548,gyrB,249,29794490,SAMN10965055,Metagenome or environmental,15716356,11/1/2017,"fastq,run.zq,sra",SRX5390711,France: Sable-sur-Sarthe,C07T1C1
C07T1C2,Poultry,n°7,T1,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594639,16S,424,43085196,SAMN10970316,Metagenome or environmental,18848844,11/1/2017,"fastq,run.zq,sra",SRX5394441,France: Sable-sur-Sarthe,C07T1C2_16S
C07T1C2,Poultry,n°7,T1,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590549,gyrB,248,29414548,SAMN10965056,Metagenome or environmental,15022206,11/1/2017,"fastq,run.zq,sra",SRX5390710,France: Sable-sur-Sarthe,C07T1C2
C07T1C3,Poultry,n°7,T1,Zero_dose,50%N2_50%CO2,6.0,9.0,7.0,,,,,,,SRR8594638,16S,424,27538779,SAMN10970317,Metagenome or environmental,14564101,11/1/2017,"fastq,run.zq,sra",SRX5394442,France: Sable-sur-Sarthe,C07T1C3_16S
C07T1C3,Poultry,n°7,T1,Zero_dose,50%N2_50%CO2,6.0,9.0,7.0,,,,,,,SRR8590542,gyrB,248,31353967,SAMN10965057,Metagenome or environmental,15460912,11/1/2017,"fastq,run.zq,sra",SRX5390717,France: Sable-sur-Sarthe,C07T1C3
C07T2A1,Poultry,n°7,T2,Normal_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594637,16S,424,58256374,SAMN10970318,Metagenome or environmental,30088501,11/8/2017,"fastq,run.zq,sra",SRX5394443,France: Sable-sur-Sarthe,C07T2A1_16S
C07T2A1,Poultry,n°7,T2,Normal_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590543,gyrB,246,28323143,SAMN10965058,Metagenome or environmental,14703551,11/8/2017,"fastq,run.zq,sra",SRX5390716,France: Sable-sur-Sarthe,C07T2A1
C07T2A2,Poultry,n°7,T2,Normal_dose,70%O2_30%CO2,6.0,10.0,8.0,,,,,,,SRR8590544,gyrB,245,35597583,SAMN10965059,Metagenome or environmental,15723150,11/8/2017,"fastq,run.zq,sra",SRX5390715,France: Sable-sur-Sarthe,C07T2A2
C07T2A3,Poultry,n°7,T2,Normal_dose,50%N2_50%CO2,6.0,9.0,9.0,,,,,,,SRR8594644,16S,424,35399257,SAMN10970319,Metagenome or environmental,18224636,11/8/2017,"fastq,run.zq,sra",SRX5394436,France: Sable-sur-Sarthe,C07T2A3_16S
C07T2A3,Poultry,n°7,T2,Normal_dose,50%N2_50%CO2,6.0,9.0,9.0,,,,,,,SRR8590545,gyrB,245,44780949,SAMN10965060,Metagenome or environmental,21852784,11/8/2017,"fastq,run.zq,sra",SRX5390714,France: Sable-sur-Sarthe,C07T2A3
C07T2B1,Poultry,n°7,T2,Half_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594643,16S,425,69473459,SAMN10970320,Metagenome or environmental,30440491,11/8/2017,"fastq,run.zq,sra",SRX5394437,France: Sable-sur-Sarthe,C07T2B1_16S
C07T2B1,Poultry,n°7,T2,Half_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590540,gyrB,247,36458601,SAMN10965061,Metagenome or environmental,18221694,11/8/2017,"fastq,run.zq,sra",SRX5390719,France: Sable-sur-Sarthe,C07T2B1
C07T2B2,Poultry,n°7,T2,Half_dose,70%O2_30%CO2,6.0,10.0,8.0,,,,,,,SRR8594524,16S,424,19536742,SAMN10970321,Metagenome or environmental,7876430,11/8/2017,"fastq,run.zq,sra",SRX5394556,France: Sable-sur-Sarthe,C07T2B2_16S
C07T2B2,Poultry,n°7,T2,Half_dose,70%O2_30%CO2,6.0,10.0,8.0,,,,,,,SRR8590541,gyrB,245,26172774,SAMN10965062,Metagenome or environmental,12855304,11/8/2017,"fastq,run.zq,sra",SRX5390718,France: Sable-sur-Sarthe,C07T2B2
C07T2B3,Poultry,n°7,T2,Half_dose,50%N2_50%CO2,6.0,10.0,9.0,,,,,,,SRR8594525,16S,424,39705723,SAMN10970322,Metagenome or environmental,20392752,11/8/2017,"fastq,run.zq,sra",SRX5394555,France: Sable-sur-Sarthe,C07T2B3_16S
C07T2B3,Poultry,n°7,T2,Half_dose,50%N2_50%CO2,6.0,10.0,9.0,,,,,,,SRR8590079,gyrB,245,24575558,SAMN10965063,Metagenome or environmental,11743323,11/8/2017,"fastq,run.zq,sra",SRX5390604,France: Sable-sur-Sarthe,C07T2B3
C07T2C1,Poultry,n°7,T2,Zero_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594757,16S,425,45456703,SAMN10970323,Metagenome or environmental,23349604,11/8/2017,"fastq,run.zq,sra",SRX5394759,France: Sable-sur-Sarthe,C07T2C1_16S
C07T2C1,Poultry,n°7,T2,Zero_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590080,gyrB,248,29788544,SAMN10965064,Metagenome or environmental,14745394,11/8/2017,"fastq,run.zq,sra",SRX5390603,France: Sable-sur-Sarthe,C07T2C1
C07T2C2,Poultry,n°7,T2,Zero_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8594758,16S,424,29439090,SAMN10970324,Metagenome or environmental,12002398,11/8/2017,"fastq,run.zq,sra",SRX5394758,France: Sable-sur-Sarthe,C07T2C2_16S
C07T2C2,Poultry,n°7,T2,Zero_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8590081,gyrB,245,24511286,SAMN10965065,Metagenome or environmental,11830847,11/8/2017,"fastq,run.zq,sra",SRX5390602,France: Sable-sur-Sarthe,C07T2C2
C07T2C3,Poultry,n°7,T2,Zero_dose,50%N2_50%CO2,6.0,10.0,8.0,,,,,,,SRR8594520,16S,424,32425467,SAMN10970325,Metagenome or environmental,16834765,11/8/2017,"fastq,run.zq",SRX5394560,France: Sable-sur-Sarthe,C07T2C3_16S
C07T2C3,Poultry,n°7,T2,Zero_dose,50%N2_50%CO2,6.0,10.0,8.0,,,,,,,SRR8590082,gyrB,246,24922893,SAMN10965066,Metagenome or environmental,11965098,11/8/2017,"fastq,run.zq,sra",SRX5390601,France: Sable-sur-Sarthe,C07T2C3
C07T3A1,Poultry,n°7,T3,Normal_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594521,16S,424,20992170,SAMN10970326,Metagenome or environmental,10348199,11/15/2017,"fastq,run.zq,sra",SRX5394559,France: Sable-sur-Sarthe,C07T3A1_16S
C07T3A1,Poultry,n°7,T3,Normal_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590083,gyrB,247,29532932,SAMN10965067,Metagenome or environmental,14365544,11/15/2017,"fastq,run.zq,sra",SRX5390600,France: Sable-sur-Sarthe,C07T3A1
C07T3A2,Poultry,n°7,T3,Normal_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8594522,16S,424,31785170,SAMN10970327,Metagenome or environmental,15231580,11/15/2017,"fastq,run.zq,sra",SRX5394558,France: Sable-sur-Sarthe,C07T3A2_16S
C07T3A2,Poultry,n°7,T3,Normal_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8590084,gyrB,245,27192990,SAMN10965068,Metagenome or environmental,12182937,11/15/2017,"fastq,run.zq,sra",SRX5390599,France: Sable-sur-Sarthe,C07T3A2
C07T3A3,Poultry,n°7,T3,Normal_dose,50%N2_50%CO2,6.0,9.0,8.0,,,,,,,SRR8594523,16S,424,27099459,SAMN10970328,Metagenome or environmental,13849262,11/15/2017,"fastq,run.zq,sra",SRX5394557,France: Sable-sur-Sarthe,C07T3A3_16S
C07T3A3,Poultry,n°7,T3,Normal_dose,50%N2_50%CO2,6.0,9.0,8.0,,,,,,,SRR8590085,gyrB,245,23480061,SAMN10965069,Metagenome or environmental,11843022,11/15/2017,"fastq,run.zq,sra",SRX5390598,France: Sable-sur-Sarthe,C07T3A3
C07T3B1,Poultry,n°7,T3,Half_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594532,16S,425,43493330,SAMN10970329,Metagenome or environmental,21938705,11/15/2017,"fastq,run.zq,sra",SRX5394548,France: Sable-sur-Sarthe,C07T3B1_16S
C07T3B1,Poultry,n°7,T3,Half_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590086,gyrB,248,38026303,SAMN10965070,Metagenome or environmental,18953293,11/15/2017,"fastq,run.zq,sra",SRX5390597,France: Sable-sur-Sarthe,C07T3B1
C07T3B2,Poultry,n°7,T3,Half_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8594533,16S,425,31503244,SAMN10970330,Metagenome or environmental,15826451,11/15/2017,"fastq,run.zq,sra",SRX5394547,France: Sable-sur-Sarthe,C07T3B2_16S
C07T3B2,Poultry,n°7,T3,Half_dose,70%O2_30%CO2,6.0,9.0,8.0,,,,,,,SRR8590071,gyrB,245,26778016,SAMN10965071,Metagenome or environmental,12323748,11/15/2017,"fastq,run.zq,sra",SRX5390612,France: Sable-sur-Sarthe,C07T3B2
C07T3B3,Poultry,n°7,T3,Half_dose,50%N2_50%CO2,6.0,9.0,8.0,,,,,,,SRR8594417,16S,424,43342955,SAMN10970331,Metagenome or environmental,22331929,11/15/2017,"fastq,run.zq,sra",SRX5394663,France: Sable-sur-Sarthe,C07T3B3_16S
C07T3B3,Poultry,n°7,T3,Half_dose,50%N2_50%CO2,6.0,9.0,8.0,,,,,,,SRR8590072,gyrB,245,28994825,SAMN10965072,Metagenome or environmental,13756011,11/15/2017,"fastq,run.zq,sra",SRX5390611,France: Sable-sur-Sarthe,C07T3B3
C07T3C1,Poultry,n°7,T3,Zero_dose,Air,6.0,9.0,8.0,,,,,,,SRR8594418,16S,424,28712931,SAMN10970332,Metagenome or environmental,14786812,11/15/2017,"fastq,run.zq,sra",SRX5394662,France: Sable-sur-Sarthe,C07T3C1_16S
C07T3C1,Poultry,n°7,T3,Zero_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590243,gyrB,248,29393658,SAMN10965073,Metagenome or environmental,14674251,11/15/2017,"fastq,run.zq,sra",SRX5390440,France: Sable-sur-Sarthe,C07T3C1
C07T3C2,Poultry,n°7,T3,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8594419,16S,424,30457798,SAMN10970333,Metagenome or environmental,12460656,11/15/2017,"fastq,run.zq,sra",SRX5394661,France: Sable-sur-Sarthe,C07T3C2_16S
C07T3C2,Poultry,n°7,T3,Zero_dose,70%O2_30%CO2,6.0,9.0,7.0,,,,,,,SRR8590242,gyrB,245,25794403,SAMN10965074,Metagenome or environmental,12084775,11/15/2017,"fastq,run.zq,sra",SRX5390441,France: Sable-sur-Sarthe,C07T3C2
C07T3C3,Poultry,n°7,T3,Zero_dose,50%N2_50%CO2,6.0,9.0,8.0,,,,,,,SRR8594420,16S,424,56069691,SAMN10970334,Metagenome or environmental,29498537,11/15/2017,"fastq,run.zq,sra",SRX5394660,France: Sable-sur-Sarthe,C07T3C3_16S
C07T3C3,Poultry,n°7,T3,Zero_dose,50%N2_50%CO2,6.0,9.0,8.0,,,,,,,SRR8590241,gyrB,245,39303237,SAMN10965075,Metagenome or environmental,18450415,11/15/2017,"fastq,run.zq,sra",SRX5390442,France: Sable-sur-Sarthe,C07T3C3
C07TB,Poultry,n°7,Gut,None,None,0.0,5.0,,,,,,,,,,,,,,,,,,,
C07TD,Poultry,n°7,Primal_cut,None,None,0.0,5.0,3.0,,,,,,,SRR8590139,gyrB,249,32315868,SAMN10965044,Metagenome or environmental,14799211,10/26/2017,"fastq,run.zq,sra",SRX5390544,France: Sable-sur-Sarthe,C07TD
C07TE,Poultry,n°7,Spices,None,None,0.0,0.0,,,,,,,,,,,,,,,,,,,
C07TG,Poultry,n°7,Fat,None,None,0.0,4.0,2.0,,,,,,,SRR8590138,gyrB,249,53071754,SAMN10965045,Metagenome or environmental,22226494,10/26/2017,"fastq,run.zq,sra",SRX5390545,France: Sable-sur-Sarthe,C07TG
C08T0A,Poultry,n°8,T0,Normal_dose,None,7.0,6.0,3.0,2.3538,1.2462,1.8385,1.0462,1.8385,0.1231,SRR8594422,16S,424,16554261,SAMN10970336,Metagenome or environmental,8342467,10/27/2017,"fastq,run.zq,sra",SRX5394658,France: Sable-sur-Sarthe,C08T0A_16S
C08T0A,Poultry,n°8,T0,Normal_dose,None,7.0,6.0,3.0,2.3538,1.2462,1.8385,1.0462,1.8385,0.1231,SRR8590238,gyrB,249,31793129,SAMN10965078,Metagenome or environmental,13081610,10/27/2017,"fastq,run.zq,sra",SRX5390445,France: Sable-sur-Sarthe,C08T0A
C08T0B,Poultry,n°8,T0,Half_dose,None,6.0,6.0,3.0,,,,,,,SRR8594423,16S,423,35554776,SAMN10970337,Metagenome or environmental,18182631,10/27/2017,"fastq,run.zq,sra",SRX5394657,France: Sable-sur-Sarthe,C08T0B_16S
C08T0B,Poultry,n°8,T0,Half_dose,None,6.0,6.0,3.0,,,,,,,SRR8590237,gyrB,249,43888302,SAMN10965079,Metagenome or environmental,20908044,10/27/2017,"fastq,run.zq,sra",SRX5390446,France: Sable-sur-Sarthe,C08T0B
C08T0C,Poultry,n°8,T0,Zero_dose,None,6.0,6.0,3.0,,,,,,,SRR8594424,16S,422,18744399,SAMN10970338,Metagenome or environmental,9848174,10/27/2017,"fastq,run.zq,sra",SRX5394656,France: Sable-sur-Sarthe,C08T0C_16S
C08T0C,Poultry,n°8,T0,Zero_dose,None,6.0,6.0,3.0,,,,,,,SRR8590236,gyrB,249,33697973,SAMN10965080,Metagenome or environmental,14467426,10/27/2017,"fastq,run.zq,sra",SRX5390447,France: Sable-sur-Sarthe,C08T0C
